epoch_utc,station,satellite,obs_range_m,obs_range_corrected_m,model_range_m,tropo_delay_m,com_correction_m,tide_radial_m,ocean_radial_m,shapiro_delay_m,residual_m,residual_mm,elevation_deg,elev_reported_deg,np2_file
2024-01-12T07:04:02.654953Z,8834,lageos2,6557161.749680178,6557155.125321769,7230366.080023797,6.860823706942213,0.251,-0.1678296049966327,-0.001679268763838279,0.014534702325739956,-673210.9547020281,-673210954.702028,38.46287276797004,23.7172,allsat_202401121100.np2
2024-01-12T07:11:32.345022Z,8834,lageos2,7545733.262162996,7545726.637804331,7230366.08021665,6.860823963095694,0.251,-0.16792890570882257,-0.0018983119780784552,0.014534702326449642,315360.55758768134,315360557.58768135,38.46287277004064,23.7172,allsat_202401121100.np2
2024-01-12T07:12:06.326419Z,8834,lageos2,7629409.452142074,7629402.827783389,7230366.080231025,6.860823982206209,0.251,-0.16793637820446997,-0.0019145867401952356,0.014534702326502556,399036.74755236413,399036747.5523641,38.46287277019531,23.7172,allsat_202401121100.np2
2024-01-11T22:26:59.120004Z,7827,lageos2,8363380.097287687,8363373.471052852,7230407.652075926,6.862700036807089,0.251,-0.15918416805308025,-0.005151979081128525,0.014534797646702888,1132965.8189769266,1132965818.9769266,38.46217164010089,23.7172,allsat_202401121100.np2
2024-01-11T22:38:56.122004Z,7827,lageos2,7462121.648828437,7462115.02259364,7230407.652052611,6.8626999993443025,0.251,-0.15942236033093793,-0.004867025908857089,0.014534797646609886,231707.37054102868,231707370.54102868,38.46217163971268,23.7172,allsat_202401121100.np2
2024-01-11T22:38:59.747004Z,7827,lageos2,7459474.880298162,7459468.254063365,7230407.652052427,6.862699999070893,0.251,-0.15942356015676856,-0.004865484608833637,0.014534797646609173,229060.60201093834,229060602.01093835,38.46217163971009,23.7172,allsat_202401121100.np2
2024-01-11T22:50:08.337004Z,7827,lageos2,7372860.126744315,7372853.500509582,7230407.6520076515,6.862699934867653,0.251,-0.15964409157220155,-0.004564967556143402,0.01453479764643911,142445.84850193094,142445848.50193095,38.46217163912955,23.7172,allsat_202401121100.np2
2024-01-12T02:17:39.857004Z,7827,lageos2,8123587.359995369,8123580.733763242,7230407.6500241095,6.862697329820464,0.251,-0.16346859000120847,0.0025010209521217465,0.014534797639168302,893173.0837391326,893173083.7391326,38.46217161851982,23.7172,allsat_202401121100.np2
2024-01-12T02:40:10.685004Z,7827,lageos2,5832819.374172197,5832812.747940084,7230407.650010302,6.862697314952905,0.251,-0.16385058483849724,0.002901883532433993,0.014534797639120911,-1397594.9020702178,-1397594902.0702178,38.46217161844918,23.7172,allsat_202401121100.np2
2024-01-12T02:40:24.554004Z,7827,lageos2,5826479.245302079,5826472.6190699665,7230407.650010607,6.862697315382904,0.251,-0.16385447276034915,0.0029052401848125306,0.01453479763912206,-1403935.0309406407,-1403935030.9406407,38.46217161845304,23.7172,allsat_202401121100.np2
2024-01-12T06:35:50.779004Z,7827,lageos2,6509954.136430779,6509947.510192784,7230407.6544761155,6.862703197864658,0.251,-0.16744843424740508,-0.0008084075946093714,0.014534797655499492,-720460.1442833319,-720460144.2833319,38.46217166532053,23.7172,allsat_202401121100.np2
2024-01-12T06:36:14.978004Z,7827,lageos2,6466109.068689563,6466102.442451553,7230407.654487278,6.862703212622331,0.251,-0.16745395300010413,-0.0008212240840216932,0.014534797655540492,-764305.2120357249,-764305212.0357249,38.462171665438795,23.7172,allsat_202401121100.np2
2024-01-12T06:54:58.232004Z,7827,lageos2,5804240.265277586,5804233.639038901,7230407.65499706,6.862703887450856,0.251,-0.16770767743051704,-0.0014059563436032308,0.014534797657413811,-1426174.0159581592,-1426174015.9581592,38.462171670858815,23.7172,allsat_202401121100.np2
2024-01-12T06:57:46.249004Z,7827,lageos2,5970389.010294873,5970382.384056089,7230407.655071571,6.862703986245096,0.251,-0.16774521818119753,-0.0014911637903966017,0.014534797657687793,-1260025.271015481,-1260025271.015481,38.46217167165445,23.7172,allsat_202401121100.np2
2024-01-12T10:27:38.893259Z,7845,lageos2,8230383.261481224,8230377.648584701,7013831.335611466,5.84984715591877,0.251,-0.1759009956637726,-0.003553192748867852,0.014049367493238882,1216546.3129732348,1216546312.973235,42.50487024335457,20.8862,allsat_202401121400.np2
2024-01-12T10:29:10.093263Z,7845,lageos2,8024063.405895096,8024057.79299859,7013831.335596275,5.849847140220146,0.251,-0.1758987005796705,-0.003532550103511392,0.014049367493186008,1010226.457402315,1010226457.402315,42.50487024321173,23.3872,allsat_202401121400.np2
2024-01-12T10:30:43.293264Z,7845,lageos2,7821742.122455073,7821736.509558582,7013831.335580275,5.849847123701941,0.251,-0.1758963179685741,-0.00351079983974582,0.01404936749313034,807905.1739783064,807905173.9783063,42.5048702430617,25.9644,allsat_202401121400.np2
2024-01-12T10:33:11.393260Z,7845,lageos2,7520578.411503738,7520572.798607275,7013831.3355538715,5.849847096474528,0.251,-0.17589245451872604,-0.0034748834746148967,0.014049367493038515,506741.4630534034,506741463.05340344,42.50487024281497,30.0716,allsat_202401121400.np2
2024-01-12T10:34:53.993266Z,7845,lageos2,7328615.584203748,7328609.971307305,7013831.335534876,5.849847076906059,0.251,-0.1758897223392497,-0.003449033060005472,0.01404936749297248,314778.6357724285,314778635.77242845,42.50487024263804,32.8917,allsat_202401121400.np2
2024-01-12T10:36:56.393266Z,7845,lageos2,7119908.687681675,7119903.074785255,7013831.33551147,5.849847052818154,0.251,-0.17588640327971022,-0.0034171644524802467,0.01404936749289114,106071.73927378468,106071739.27378468,42.504870242420694,36.1745,allsat_202401121400.np2
2024-01-12T10:38:51.793262Z,7845,lageos2,6945611.750040761,6945606.137144365,7013831.335488665,5.84984702936772,0.251,-0.1758832146275843,-0.003386099534734077,0.01404936749281192,-68225.19834429957,-68225198.34429957,42.50487024220942,39.1216,allsat_202401121400.np2
2024-01-12T10:40:37.693268Z,7845,lageos2,6806750.160718672,6806744.547822298,7013831.3354671085,5.849847007221006,0.251,-0.1758802377328231,-0.00335672809407102,0.014049367492737056,-207086.78764481097,-207086787.64481097,42.504870242010256,41.6271,allsat_202401121400.np2
2024-01-12T10:45:19.293267Z,7845,lageos2,6547319.834446316,6547314.221550004,7013831.3354068985,5.849846945435539,0.251,-0.1758720855630958,-0.0032746485932342827,0.014049367492528057,-466517.1138568949,-466517113.8568949,42.50487024145604,46.7413,allsat_202401121400.np2
2024-01-12T10:47:09.393264Z,7845,lageos2,6492978.1110386085,6492972.498142322,7013831.335382228,5.849846920149066,0.251,-0.17586880483900996,-0.0032410034221096494,0.014049367492442455,-520858.8372399062,-520858837.2399062,42.504870241229774,47.8692,allsat_202401121400.np2
2024-01-12T10:48:38.993265Z,7845,lageos2,6469307.208163678,6469301.595267411,7013831.3353616875,5.849846899107965,0.251,-0.17586609621648863,-0.003212985787982384,0.014049367492371203,-544529.7400942761,-544529740.0942762,42.504870241041694,48.3374,allsat_202401121400.np2
2024-01-12T10:51:05.793271Z,7845,lageos2,6470943.440023931,6470937.8271277,7013831.335327144,5.849846863742593,0.251,-0.17586158326698598,-0.0031658575440179746,0.014049367492251401,-542893.508199444,-542893508.199444,42.50487024072598,48.1769,allsat_202401121400.np2
2024-01-12T10:52:52.493268Z,7845,lageos2,6503537.658066318,6503532.045170114,7013831.335301347,5.849846837349643,0.251,-0.17585824449260906,-0.003130657432819676,0.014049367492161957,-510299.2901312327,-510299290.1312327,42.50487024049066,47.3484,allsat_202401121400.np2
2024-01-12T10:54:56.593264Z,7845,lageos2,6573962.7799189715,6573957.167022798,7013831.335270624,5.849846805930647,0.251,-0.1758542992090527,-0.0030887265025276783,0.01404936749205545,-439874.16824782547,-439874168.24782544,42.50487024021086,45.705,allsat_202401121400.np2
2024-01-12T10:56:56.293263Z,7845,lageos2,6673743.170042279,6673737.557146138,7013831.335240258,5.849846774895526,0.251,-0.17585043058856958,-0.0030472832441321616,0.014049367491950203,-340093.7780941203,-340093778.0941203,42.5048702399348,43.5391,allsat_202401121400.np2
2024-01-12T10:58:38.493265Z,7845,lageos2,6782368.295083018,6782362.682186903,7013831.335213771,5.8498467478387886,0.251,-0.17584707842629338,-0.0030111307077147365,0.014049367491858426,-231468.65302686766,-231468653.02686766,42.504870239694334,41.336,allsat_202401121400.np2
2024-01-12T10:29:21.988794Z,8834,lageos2,8111903.774423352,8111897.150061824,7230366.08222891,6.860826825776262,0.251,-0.17026842803748138,-0.0031143484438877567,0.014534702334058262,881531.0678329142,881531067.8329142,38.4628727957449,,allsat_202401121500.np2
2024-01-12T10:31:12.807632Z,8834,lageos2,7905098.72827766,7905092.103916148,7230366.082214435,6.860826810261019,0.251,-0.1702876852027101,-0.003075764962733759,0.01453470233400897,674726.0217017131,674726021.7017131,38.462872795669576,,allsat_202401121500.np2
2024-01-12T10:32:49.602569Z,8834,lageos2,7737439.238527187,7737432.614165689,7230366.08220133,6.860826796124112,0.251,-0.17030446586308082,-0.0030413778188976884,0.014534702333964252,507066.5319643589,507066531.96435887,38.462872795599466,,allsat_202401121500.np2
2024-01-12T10:34:54.534049Z,8834,lageos2,7540845.344597913,7540838.720236434,7230366.082183788,6.860826777081368,0.251,-0.1703260698342169,-0.0029960586602094707,0.01453470233390426,310472.63805264607,310472638.05264604,38.46287279550302,,allsat_202401121500.np2
2024-01-12T10:37:06.356803Z,8834,lageos2,7360057.53929118,7360050.9149297215,7230366.082164519,6.860826756024681,0.251,-0.1703487988640519,-0.002947108642660269,0.014534702333838216,129684.83276520297,129684832.76520297,38.4628727953941,,allsat_202401121500.np2
2024-01-12T10:38:57.448016Z,8834,lageos2,7230897.589014138,7230890.9646526985,7230366.082147679,6.860826737519783,0.251,-0.17036790018831993,-0.0029049661521872152,0.014534702333780389,524.8825050191954,524882.5050191954,38.46287279529666,,allsat_202401121500.np2
2024-01-12T12:17:10.278602Z,7838,lageos1,6232380.8087469395,6232373.384620026,7351081.349515323,7.660322112261469,0.251,0.3137569675997831,-0.004113102731530575,0.014804801454723973,-1118707.9648952968,-1118707964.8952968,36.510692719160666,,allsat_202401121500.np2
2024-01-12T12:19:12.465797Z,7838,lageos1,6072251.908577782,6072244.484450845,7351081.349557971,7.6603221353138675,0.251,0.3137873335103719,-0.004169002165896113,0.01480480145484292,-1278836.8651071256,-1278836865.1071255,36.51069271885602,,allsat_202401121500.np2
2024-01-12T12:21:05.565922Z,7838,lageos1,5962797.72877971,5962790.304652752,7351081.349596896,7.660322155812793,0.251,0.31381535933417737,-0.004219726916172631,0.014804801454950955,-1388291.0449441439,-1388291044.9441438,36.51069271856808,,allsat_202401121500.np2
2024-01-12T12:22:57.269034Z,7838,lageos1,5893783.035857426,5893775.611730449,7351081.349634813,7.660322175256244,0.251,0.31384296179547844,-0.004268854980455994,0.014804801455055661,-1457305.7379043642,-1457305737.9043643,36.51069271827804,,allsat_202401121500.np2
2024-01-12T12:24:43.829103Z,7838,lageos1,5865659.487085106,5865652.062958111,7351081.349670492,7.660322193054587,0.251,0.31386922186347976,-0.004314813874565851,0.014804801455153695,-1485429.286712381,-1485429286.7123811,36.51069271799605,,allsat_202401121500.np2
2024-01-12T12:27:13.147600Z,7838,lageos1,5889296.268481845,5889288.844354827,7351081.349719668,7.660322216747752,0.251,0.3139059015931294,-0.004377708575510633,0.01480480145528798,-1461792.5053648409,-1461792505.3648407,36.5106927175921,,allsat_202401121500.np2
2024-01-12T12:28:24.373316Z,7838,lageos1,5926294.836306325,5926287.412179296,7351081.349742785,7.660322227531605,0.251,0.31392334969575414,-0.004407085134098632,0.014804801455350753,-1424793.9375634892,-1424793937.5634892,36.510692717395735,,allsat_202401121500.np2
2024-01-12T12:08:47.179801Z,7821,lageos1,8027808.73495774,8027802.645638781,6843529.881484745,6.326645856442013,0.251,0.33995312284129203,-0.0016373906571445066,0.013673102945102652,1184272.7641540356,1184272764.1540356,46.17218527414689,,allsat_202401121600.np2
2024-01-12T12:11:38.201001Z,7821,lageos1,7570813.520861194,7570807.431542125,6843529.881616826,6.326645966864609,0.251,0.3399222160253341,-0.0017551972111018704,0.013673102945513755,727277.5499252984,727277549.9252985,46.17218527447197,,allsat_202401121600.np2
2024-01-12T12:12:41.002801Z,7821,lageos1,7411192.684516771,7411186.595197661,6843529.88166517,6.326646007253282,0.251,0.3399108185621518,-0.001798193766118271,0.013673102945664192,567656.7135324907,567656713.5324906,46.17218527459013,,allsat_202401121600.np2
2024-01-12T12:14:39.921001Z,7821,lageos1,7123471.048310729,7123464.958991543,6843529.881756475,6.326646083485283,0.251,0.3398891663233916,-0.0018792067880472481,0.013673102945948267,279935.0772350682,279935077.2350682,46.17218527481197,,allsat_202401121600.np2
2024-01-12T12:23:44.197601Z,7821,lageos1,6145769.409570905,6145763.320251375,6843529.88216997,6.326646427902128,0.251,0.3397888870821612,-0.0022427700270561558,0.013673102947233874,-697766.5619185949,-697766561.9185948,46.17218527579277,,allsat_202401121600.np2
2024-01-12T12:25:04.690001Z,7821,lageos1,6062560.060754415,6062553.971434834,6843529.882230461,6.326646478162324,0.251,0.3397738926362121,-0.0022954608900150777,0.01367310294742181,-780975.9107956262,-780975910.7956263,46.17218527593261,,allsat_202401121600.np2
2024-01-12T12:26:19.117401Z,7821,lageos1,6002435.801313103,6002429.711993476,6843529.88228623,6.326646524468158,0.251,0.33975999034595394,-0.0023439201018943274,0.013673102947595042,-841100.1702927537,-841100170.2927537,46.172185276060645,,allsat_202401121600.np2
2024-01-12T12:31:05.744401Z,7821,lageos1,5931029.802307573,5931023.712987769,6843529.882499493,6.326646701246232,0.251,0.33970611329311584,-0.002528112507980013,0.013673102948257168,-912506.1695117233,-912506169.5117233,46.172185276541704,,allsat_202401121600.np2
2024-01-12T12:32:23.417201Z,7821,lageos1,5956535.608605298,5956529.519285447,6843529.882556854,6.326646748709817,0.251,0.3396914207818496,-0.002577340584012369,0.013673102948435165,-887000.3632714069,-887000363.2714069,46.172185276668664,,allsat_202401121600.np2
2024-01-12T12:41:37.418601Z,7821,lageos1,6648584.314605472,6648578.225285287,6843529.88296026,6.326647081390143,0.251,0.3395854835843522,-0.002919417911431326,0.013673102949685757,-194951.6576749729,-194951657.6749729,46.17218527752892,,allsat_202401121600.np2
2024-01-12T12:43:22.723001Z,7821,lageos1,6865497.076025486,6865490.986705239,6843529.883035743,6.326647143399494,0.251,0.3395651203601423,-0.002982559400215016,0.013673102949919495,21961.103669496253,21961103.669496253,46.17218527768295,,allsat_202401121600.np2
2024-01-12T12:44:50.822801Z,7821,lageos1,7063194.476912791,7063188.387592493,6843529.883098584,6.326647194960515,0.251,0.33954802843943893,-0.003034902257955001,0.013673102950114025,219658.50449390896,219658504.49390894,46.17218527780935,,allsat_202401121600.np2
2024-01-12T12:46:39.785001Z,7821,lageos1,7325717.939451468,7325711.850131107,6843529.883175908,6.326647258323296,0.251,0.3395268189596,-0.003099021450555933,0.013673102950353292,482181.9669551989,482181966.9551989,46.172185277962534,,allsat_202401121600.np2
2024-01-12T12:21:47.554017Z,7249,lageos1,6320264.625146859,6320259.731340283,6235118.948623507,5.132453166660603,0.251,0.3040051642289957,-0.001265673670905771,0.012353409944535713,85140.78271677531,85140782.71677531,63.13761407807318,,allsat_202401121800.np2
2024-01-12T12:24:14.224017Z,7249,lageos1,6236316.969799345,6236312.075992672,6235118.948780245,5.132453263747827,0.251,0.3039471540368244,-0.001368849584224128,0.012353409944987707,1193.1272124266252,1193127.2124266252,63.137614078250394,,allsat_202401121800.np2
2024-01-12T12:25:50.076017Z,7249,lageos1,6214320.163921179,6214315.270114442,6235118.948882431,5.132453327030443,0.251,0.30390917403659995,-0.0014359364696347448,0.012353409945282376,-20803.67876798846,-20803678.76798846,63.13761407836521,,allsat_202401121800.np2
2024-01-12T12:27:52.156017Z,7249,lageos1,6224735.500733542,6224730.606926725,6235118.9490122795,5.132453407432522,0.251,0.3038607224816039,-0.0015209712542402316,0.012353409945656792,-10388.342085554264,-10388342.085554264,63.13761407851023,,allsat_202401121800.np2
2024-01-12T15:45:55.400701Z,7821,lageos1,7986296.518567141,7986290.429243685,6843529.887729563,6.326650352686846,0.251,0.3370522804837506,-0.004787751003438096,0.01367310296374719,1142760.541514122,1142760541.514122,46.1721852685207,,allsat_202401121900.np2
2024-01-12T15:46:52.326551Z,7821,lageos1,7898694.820510755,7898688.731187301,6843529.887735988,6.3266503509207315,0.251,0.33703718092937973,-0.004770232813398292,0.013673102963759386,1055158.8434513127,1055158843.4513128,46.1721852683297,,allsat_202401121900.np2
2024-01-12T15:49:06.017851Z,7821,lageos1,7718947.139740789,7718941.05041734,6843529.887750428,6.326650346111181,0.251,0.33700163667403893,-0.004728112555283494,0.013673102963785861,875411.1626669122,875411162.6669122,46.172185267876,,allsat_202401121900.np2
2024-01-12T15:51:02.381851Z,7821,lageos1,7594222.12542147,7594216.036098026,6843529.887762263,6.326650341171567,0.251,0.33697060475740526,-0.004690343962676612,0.013673102963806479,750686.1483357623,750686148.3357623,46.17218526747527,,allsat_202401121900.np2
2024-01-12T15:53:05.933601Z,7821,lageos1,7496314.830331454,7496308.741008015,6843529.887774094,6.326650335172283,0.251,0.3369375598267788,-0.004649126749627108,0.013673102963825925,652778.8532339213,652778853.2339213,46.17218526704394,,allsat_202401121900.np2
2024-01-12T15:55:28.021001Z,7821,lageos1,7429832.286888561,7429826.197565131,6843529.88778677,6.326650327320354,0.251,0.3368994349019041,-0.004600321991414589,0.0136731029638452,586296.3097783606,586296309.7783606,46.17218526654053,,allsat_202401121900.np2
2024-01-12T15:57:20.123201Z,7821,lageos1,7413178.567318714,7413172.47799529,6843529.887796081,6.326650320417662,0.251,0.33686926316857535,-0.004560769389206416,0.013673102963858121,569642.5901992097,569642590.1992097,46.17218526613786,,allsat_202401121900.np2
2024-01-12T15:59:02.099601Z,7821,lageos1,7425677.981254508,7425671.8919310905,6843529.887804027,6.326650313603551,0.251,0.33684174591823407,-0.004523996436914086,0.013673102963868138,582142.0041270638,582142004.1270638,46.17218526576742,,allsat_202401121900.np2
2024-01-12T16:01:18.083701Z,7821,lageos1,7482893.581868424,7482887.492545017,6843529.887813858,6.326650303731281,0.251,0.3368049470822535,-0.004473798712339326,0.013673102963878948,639357.6047311593,639357604.7311593,46.17218526526736,,allsat_202401121900.np2
2024-01-12T16:02:50.597701Z,7821,lageos1,7547634.009303132,7547627.9199797325,6843529.887820055,6.3266502965105325,0.251,0.3367798431789887,-0.0044388976650617485,0.01367310296388467,704098.0321596777,704098032.1596777,46.17218526492326,,allsat_202401121900.np2
2024-01-12T16:04:55.924551Z,7821,lageos1,7667224.301316734,7667218.211993345,6843529.887827818,6.326650286084057,0.251,0.33674574688080794,-0.004390661523493547,0.013673102963890335,823688.3241655268,823688324.1655267,46.17218526445211,,allsat_202401121900.np2
2024-01-12T16:07:03.396851Z,7821,lageos1,7824301.249808073,7824295.160484695,6843529.887834984,6.326650274728228,0.251,0.3367109623953913,-0.004340485182443777,0.013673102963893671,980765.272649711,980765272.649711,46.172185263967116,,allsat_202401121900.np2
2024-01-12T16:08:04.922851Z,7821,lageos1,7912068.652599458,7912062.563276085,6843529.887838182,6.3266502689815285,0.251,0.3366941355483798,-0.004315869643022461,0.01367310296389441,1068532.675437903,1068532675.437903,46.17218526373096,,allsat_202401121900.np2
2024-01-12T12:25:35.114028Z,7819,lageos1,7155748.352298151,7155743.2696240535,6972075.801356015,5.3197202436769375,0.251,0.2964699054186136,0.0009070773527244017,0.013953853072896231,183667.4682680387,183667468.2680387,43.4194211734854,19.2219,allsat_202401122300.np2
2024-01-12T12:26:57.725051Z,7819,lageos1,7022160.34689988,7022155.264225709,6972075.801439104,5.319720317868888,0.251,0.29641080872084513,0.0008472271439415784,0.013953853073178753,50079.46278660558,50079462.78660558,43.41942117416827,19.2219,allsat_202401122300.np2
2024-01-12T12:29:21.819093Z,7819,lageos1,6822400.2241552025,6822395.141480902,6972075.801584192,5.319720447423474,0.251,0.2963076434258739,0.0007426881026137586,0.013953853073672086,-149680.6601032894,-149680660.10328943,43.41942117536073,19.2219,allsat_202401122300.np2
2024-01-12T12:30:57.801121Z,7819,lageos1,6714947.846138594,6714942.763464207,6972075.8016809365,5.3197205338131415,0.251,0.2962388636641695,0.0006729667572737914,0.013953853074001047,-257133.03821672965,-257133038.21672964,43.41942117615594,19.2219,allsat_202401122300.np2
2024-01-12T12:32:18.851144Z,7819,lageos1,6641374.847715544,6641369.765041083,6972075.801762685,5.319720606814133,0.251,0.2961807462441147,0.0006140473187488329,0.013953853074279012,-330706.0367216021,-330706036.7216021,43.41942117682792,19.2219,allsat_202401122300.np2
2024-01-12T16:03:42.641947Z,7819,lageos1,6990748.242896973,6990743.160212881,6972075.812586291,5.319730238996114,0.251,0.28666781399349267,-0.0053156072116450764,0.01395385311103807,18667.34762659017,18667347.62659017,43.4194212647437,19.2219,allsat_202401122300.np2
2024-01-12T16:04:54.530969Z,7819,lageos1,6957722.611216033,6957717.528531906,6972075.81262585,5.319730273766946,0.251,0.2866115769363833,-0.005315116952403059,0.01395385311117184,-14358.284093943425,-14358284.093943425,43.41942126505118,19.2219,allsat_202401122300.np2
2024-01-12T16:07:08.829010Z,7819,lageos1,6933668.5143707665,6933663.4316865755,6972075.812698941,5.319730337988085,0.251,0.28650645021050836,-0.0053129539999510166,0.013953853111418975,-38412.38101236522,-38412381.01236522,43.419421265618546,19.2219,allsat_202401122300.np2
2024-01-12T16:09:00.868045Z,7819,lageos1,6951337.5257687075,6951332.4430844635,6972075.812759115,5.3197303908331826,0.251,0.2864186792153147,-0.0053099084543818875,0.013953853111622398,-20743.369674651884,-20743369.674651884,43.41942126608482,19.2219,allsat_202401122300.np2
2024-01-12T16:10:17.271068Z,7819,lageos1,6982885.431857788,6982880.349173509,6972075.812799731,5.319730426489518,0.251,0.2863587897657585,-0.005307185291892923,0.013953853111759684,10804.536373777315,10804536.373777315,43.41942126639915,19.2219,allsat_202401122300.np2
2024-01-12T19:21:52.447611Z,7819,lageos1,8982228.776511911,8982223.6938249,6972075.816014891,5.3197331570096775,0.251,0.2770259877962705,-0.0003524494291884875,0.01395385312250449,2010147.8778100098,2010147877.8100097,43.41942128834342,19.2219,allsat_202401122300.np2
2024-01-12T19:22:50.908629Z,7819,lageos1,8971351.090177462,8971346.007490443,6972075.816024243,5.3197331645331465,0.251,0.27697692364164644,-0.0003154489392632463,0.013953853122535187,1999270.1914662002,1999270191.4662,43.41942128839386,19.2219,allsat_202401122300.np2
2024-01-12T19:25:10.123672Z,7819,lageos1,8971556.655467574,8971551.572780538,6972075.816046616,5.319733182540744,0.251,0.2768600218819838,-0.0002274239242674239,0.013953853122608632,1999475.7567339223,1999475756.7339222,43.41942128851489,19.2219,allsat_202401122300.np2
2024-01-12T19:27:03.253707Z,7819,lageos1,8998776.792708682,8998771.710021632,6972075.816064913,5.319733197280806,0.251,0.27676495821498254,-0.00015599745501413412,0.013953853122668709,2026695.893956719,2026695893.956719,43.419421288614274,19.2219,allsat_202401122300.np2
2024-01-12T19:28:44.661738Z,7819,lageos1,9043535.820928223,9043530.73824116,6972075.816081414,5.319733210584373,0.251,0.27667969430333406,-9.2066266532266e-05,0.013953853122722909,2071454.9221597463,2071454922.1597462,43.41942128870424,19.2219,allsat_202401122300.np2
2024-01-12T10:27:38.893259Z,7845,lageos2,8230383.261481224,8230377.648584701,7013831.335611466,5.84984715591877,0.251,-0.1759009956637726,-0.003553192748867852,0.014049367493238882,1216546.3129732348,1216546312.973235,42.50487024335457,20.8862,allsat_20240113.np2
2024-01-12T10:29:10.093263Z,7845,lageos2,8024063.405895096,8024057.79299859,7013831.335596275,5.849847140220146,0.251,-0.1758987005796705,-0.003532550103511392,0.014049367493186008,1010226.457402315,1010226457.402315,42.50487024321173,23.3872,allsat_20240113.np2
2024-01-12T10:30:43.293264Z,7845,lageos2,7821742.122455073,7821736.509558582,7013831.335580275,5.849847123701941,0.251,-0.1758963179685741,-0.00351079983974582,0.01404936749313034,807905.1739783064,807905173.9783063,42.5048702430617,25.9644,allsat_20240113.np2
2024-01-12T10:33:11.393260Z,7845,lageos2,7520578.411503738,7520572.798607275,7013831.3355538715,5.849847096474528,0.251,-0.17589245451872604,-0.0034748834746148967,0.014049367493038515,506741.4630534034,506741463.05340344,42.50487024281497,30.0716,allsat_20240113.np2
2024-01-12T10:34:53.993266Z,7845,lageos2,7328615.584203748,7328609.971307305,7013831.335534876,5.849847076906059,0.251,-0.1758897223392497,-0.003449033060005472,0.01404936749297248,314778.6357724285,314778635.77242845,42.50487024263804,32.8917,allsat_20240113.np2
2024-01-12T10:36:56.393266Z,7845,lageos2,7119908.687681675,7119903.074785255,7013831.33551147,5.849847052818154,0.251,-0.17588640327971022,-0.0034171644524802467,0.01404936749289114,106071.73927378468,106071739.27378468,42.504870242420694,36.1745,allsat_20240113.np2
2024-01-12T10:38:51.793262Z,7845,lageos2,6945611.750040761,6945606.137144365,7013831.335488665,5.84984702936772,0.251,-0.1758832146275843,-0.003386099534734077,0.01404936749281192,-68225.19834429957,-68225198.34429957,42.50487024220942,39.1216,allsat_20240113.np2
2024-01-12T10:40:37.693268Z,7845,lageos2,6806750.160718672,6806744.547822298,7013831.3354671085,5.849847007221006,0.251,-0.1758802377328231,-0.00335672809407102,0.014049367492737056,-207086.78764481097,-207086787.64481097,42.504870242010256,41.6271,allsat_20240113.np2
2024-01-12T10:45:19.293267Z,7845,lageos2,6547319.834446316,6547314.221550004,7013831.3354068985,5.849846945435539,0.251,-0.1758720855630958,-0.0032746485932342827,0.014049367492528057,-466517.1138568949,-466517113.8568949,42.50487024145604,46.7413,allsat_20240113.np2
2024-01-12T10:47:09.393264Z,7845,lageos2,6492978.1110386085,6492972.498142322,7013831.335382228,5.849846920149066,0.251,-0.17586880483900996,-0.0032410034221096494,0.014049367492442455,-520858.8372399062,-520858837.2399062,42.504870241229774,47.8692,allsat_20240113.np2
2024-01-12T10:48:38.993265Z,7845,lageos2,6469307.208163678,6469301.595267411,7013831.3353616875,5.849846899107965,0.251,-0.17586609621648863,-0.003212985787982384,0.014049367492371203,-544529.7400942761,-544529740.0942762,42.504870241041694,48.3374,allsat_20240113.np2
2024-01-12T10:51:05.793271Z,7845,lageos2,6470943.440023931,6470937.8271277,7013831.335327144,5.849846863742593,0.251,-0.17586158326698598,-0.0031658575440179746,0.014049367492251401,-542893.508199444,-542893508.199444,42.50487024072598,48.1769,allsat_20240113.np2
2024-01-12T10:52:52.493268Z,7845,lageos2,6503537.658066318,6503532.045170114,7013831.335301347,5.849846837349643,0.251,-0.17585824449260906,-0.003130657432819676,0.014049367492161957,-510299.2901312327,-510299290.1312327,42.50487024049066,47.3484,allsat_20240113.np2
2024-01-12T10:54:56.593264Z,7845,lageos2,6573962.7799189715,6573957.167022798,7013831.335270624,5.849846805930647,0.251,-0.1758542992090527,-0.0030887265025276783,0.01404936749205545,-439874.16824782547,-439874168.24782544,42.50487024021086,45.705,allsat_20240113.np2
2024-01-12T10:56:56.293263Z,7845,lageos2,6673743.170042279,6673737.557146138,7013831.335240258,5.849846774895526,0.251,-0.17585043058856958,-0.0030472832441321616,0.014049367491950203,-340093.7780941203,-340093778.0941203,42.5048702399348,43.5391,allsat_20240113.np2
2024-01-12T10:58:38.493265Z,7845,lageos2,6782368.295083018,6782362.682186903,7013831.335213771,5.8498467478387886,0.251,-0.17584707842629338,-0.0030111307077147365,0.014049367491858426,-231468.65302686766,-231468653.02686766,42.504870239694334,41.336,allsat_20240113.np2
2024-01-12T10:29:21.988794Z,8834,lageos2,8111903.774423352,8111897.150061824,7230366.08222891,6.860826825776262,0.251,-0.17026842803748138,-0.0031143484438877567,0.014534702334058262,881531.0678329142,881531067.8329142,38.4628727957449,41.336,allsat_20240113.np2
